,Area (m2),Property Type,Bedrooms,Bathrooms,Law Document,Latitude,Longitude,Postal Code,Importance,Place Rank,City,Year,Month,Date
17468,-1.030114880488718,2.0,2.1967064120578694,0.12477406902324001,3.0,0.6862911084034125,-0.6980249665257026,-0.6342973083258958,-0.8805042769386289,1.2848553001768457,1.0,-1.5204505765615184,-0.5784439972068062,0.2546473682157772
20303,1.2744619468251013,2.0,0.323732789331764,0.12477406902324001,4.0,0.6846592094830624,-0.6520635761373191,-0.6342973083258958,-0.0786442006737814,-0.058641119372051485,1.0,1.135791493944762,-1.5443533322240377,-1.6196390709686292
9345,0.05815751018725222,0.0,-0.9249162924856396,-0.7431756192434648,3.0,0.7006664754374187,-0.7206190710453416,-0.6849820959268133,0.1886424914145004,-0.5064732592216838,1.0,1.7998520115713321,-0.9004137755458834,0.37179027066480264
19916,-0.21711138863078733,2.0,0.9480573302404658,0.12477406902324001,3.0,0.6847765997948688,-0.5742281841268433,-0.6378180535443915,0.1886424914145004,-0.5064732592216838,1.0,-0.19232954130837818,1.353374672827657,1.5432192951550567
1190,0.5382776825442979,0.0,-0.9249162924856396,-0.7431756192434648,4.0,-1.4463179432533606,1.5265985662078048,1.4847730068458853,0.18852628379911343,-0.5064732592216838,0.0,1.135791493944762,0.38746533781042536,1.7775051000531075
22530,2.0106462111059047,3.0,-0.9249162924856396,-0.7431756192434648,4.0,0.6911557060385679,-0.43735590944274527,-0.7484600864503831,-0.8805042769386289,1.2848553001768457,1.0,-1.5204505765615184,-0.5784439972068062,-1.2682103636215531
28393,-0.3259386276983843,1.0,1.5723818711491675,2.7286231338233544,4.0,0.6850964376780775,-0.4066223810413275,-0.6941848359038711,0.1886424914145004,-0.5064732592216838,1.0,1.135791493944762,0.06549555947134818,-0.4482100464783752
3473,-0.2939306162079146,0.0,-0.9249162924856396,-0.7431756192434648,4.0,-1.4322076579772969,1.2429761211211419,1.457199645778261,0.18852628379911343,-0.5064732592216838,0.0,0.47173097631819194,0.06549555947134818,0.7232189780118788
20024,-1.4142110183743544,2.0,-0.30059175157693774,0.12477406902324001,4.0,0.6949122796723883,-0.6642525527006887,-0.6920933040909034,-0.8805042769386289,1.2848553001768457,1.0,0.47173097631819194,-1.2223835538849606,0.48893317311382806
13160,-0.42196266216979345,0.0,-0.9249162924856396,-0.7431756192434648,4.0,0.680813897724711,-0.6194392567163215,-0.6068285238489199,0.1886424914145004,-0.5064732592216838,1.0,-0.8563900589349484,0.06549555947134818,-0.9167816562744768
345,-0.5499947081316723,0.0,-1.5492408333943413,-1.6111253075101695,4.0,-1.4463179432533606,1.5265985662078048,1.4847730068458853,0.18852628379911343,-0.5064732592216838,0.0,1.135791493944762,1.0314048944885799,-1.5024961685196039
18824,-0.80605880005543,2.0,0.323732789331764,0.12477406902324001,4.0,0.6853186071564881,-0.6694824054323281,-0.6342973083258958,0.1886424914145004,-0.5064732592216838,1.0,-1.5204505765615184,-0.5784439972068062,0.13750446576675182
16598,-0.6460187426030813,2.0,2.1967064120578694,1.8606734455566496,4.0,0.6984149572817426,-0.7438012359106323,-0.6916749977283099,-0.0786442006737814,-0.058641119372051485,1.0,-1.5204505765615184,-0.5784439972068062,1.4260763927060314
1555,0.09016552167772193,0.0,-0.9249162924856396,-0.7431756192434648,4.0,-1.4598080924752626,1.298641912358219,1.506036913611057,0.18852628379911343,-0.5064732592216838,0.0,0.47173097631819194,1.353374672827657,-0.09678133913129901
12551,0.34622961360147964,0.0,-0.9249162924856396,-0.7431756192434648,4.0,0.6740948761527041,-0.6052685266216901,-0.6068285238489199,0.1886424914145004,-0.5064732592216838,1.0,1.135791493944762,-1.2223835538849606,-1.6196390709686292
16983,-0.6460187426030813,2.0,0.323732789331764,-0.7431756192434648,4.0,0.6866466464936868,-0.6404973240118884,-0.6878753816014186,-0.8805042769386289,1.2848553001768457,1.0,-1.5204505765615184,-0.5784439972068062,0.8403618804609042
8317,-0.19790658173650547,0.0,-0.30059175157693774,-0.7431756192434648,4.0,0.6757976605386353,-0.6070120787977548,-0.6068285238489199,0.1886424914145004,-0.5064732592216838,1.0,-0.8563900589349484,-0.25647421886772903,-0.21392424158032441
6188,0.18234859477027454,3.0,0.323732789331764,0.9927237572899448,4.0,-1.4546193669857168,1.3420400827919856,1.506036913611057,0.18852628379911343,-0.5064732592216838,0.0,0.47173097631819194,0.38746533781042536,-0.09678133913129901
10969,0.410245636582419,0.0,-0.9249162924856396,-0.7431756192434648,4.0,0.702305526947586,-0.7215294336958921,-0.6849820959268133,-0.8805042769386289,1.2848553001768457,1.0,-0.19232954130837818,-0.9004137755458834,1.1917905878079804
2221,-0.22991459322697516,0.0,-0.9249162924856396,-1.6111253075101695,4.0,-1.462249897586535,1.2413507809246431,1.506036913611057,0.18852628379911343,-0.5064732592216838,0.0,0.47173097631819194,1.0314048944885799,-1.0339245587235022
7842,-0.8700748230363694,0.0,-1.5492408333943413,-1.6111253075101695,4.0,0.6902316207139363,-0.8651206420120342,0.1424278892832114,4.14953297416093,-0.5064732592216838,1.0,-0.19232954130837818,1.6753444511667341,0.020361563317726403
24358,-1.2221629494315362,3.0,-0.30059175157693774,0.9927237572899448,3.0,-1.4510434480724026,1.4838491016670903,1.4325544292487915,-0.8806204845540149,1.2848553001768457,1.0,-0.19232954130837818,-0.25647421886772903,0.13750446576675182
20664,-1.2861789724124757,2.0,2.8210309529665714,0.12477406902324001,3.0,0.6850146011752986,-0.5834975099103369,-0.6378180535443915,0.1886424914145004,-0.5064732592216838,1.0,1.7998520115713321,0.7094351161495026,0.13750446576675182
5908,0.8103457802132904,3.0,-0.30059175157693774,-0.7431756192434648,4.0,-1.4281884393340005,1.3440601510404286,1.4496352723880277,0.18852628379911343,-0.5064732592216838,0.0,0.47173097631819194,0.7094351161495026,-0.09678133913129901
21530,-0.16589857024603574,3.0,0.9480573302404658,1.8606734455566496,4.0,-1.4290961135881843,1.3844461911196453,1.4501232964777202,0.18852628379911343,-0.5064732592216838,1.0,-0.19232954130837818,-0.5784439972068062,1.7775051000531075
27388,0.05815751018725222,1.0,0.323732789331764,-0.7431756192434648,4.0,0.702901847980996,-0.9659599615339589,0.1424278892832114,0.1886424914145004,-0.5064732592216838,1.0,-1.5204505765615184,0.38746533781042536,0.48893317311382806
16668,-0.48597868515073284,2.0,-0.30059175157693774,0.9927237572899448,3.0,0.6854859191989694,-0.7160453776208359,-0.6894788893246938,-0.8817638096501678,1.2848553001768457,1.0,-1.5204505765615184,-0.5784439972068062,1.3089334902570058
11751,-0.48597868515073284,0.0,0.323732789331764,0.12477406902324001,4.0,0.6847179390718618,-0.6135815743394787,-0.6378180535443915,0.1886424914145004,-0.5064732592216838,1.0,-0.8563900589349484,1.6753444511667341,0.48893317311382806
13679,-0.6460187426030813,2.0,1.5723818711491675,0.9927237572899448,3.0,0.6974848146336278,-0.41845683625791197,-0.7484600864503831,0.1886424914145004,-0.5064732592216838,1.0,1.7998520115713321,0.7094351161495026,1.4260763927060314
4104,0.2630087837262586,3.0,0.323732789331764,-0.7431756192434648,4.0,-1.4525005831241362,1.4703483203561303,1.4325544292487915,0.18852628379911343,-0.5064732592216838,0.0,1.135791493944762,-0.9004137755458834,-0.21392424158032441
17190,-0.6460187426030813,2.0,-0.30059175157693774,0.9927237572899448,3.0,0.6888363428496656,-0.7256333180398107,-0.6922675984086507,-0.8805042769386289,1.2848553001768457,1.0,-1.5204505765615184,-0.5784439972068062,0.7232189780118788
21123,-0.3259386276983843,3.0,0.323732789331764,2.7286231338233544,4.0,0.6988809422340595,-0.7111171762455037,-0.6916749977283099,-0.8805042769386289,1.2848553001768457,1.0,0.47173097631819194,0.7094351161495026,-0.7996387538254515
23700,-0.80605880005543,3.0,2.8210309529665714,0.9927237572899448,4.0,0.6968985873267262,-0.7657436063263899,-0.6919190097731561,-0.8805042769386289,1.2848553001768457,1.0,-0.19232954130837818,1.353374672827657,0.020361563317726403
10329,0.25020557913007047,0.0,-0.9249162924856396,-0.7431756192434648,3.0,0.6973621253404213,-0.7242270867783834,-0.6916749977283099,-0.8805042769386289,1.2848553001768457,1.0,0.47173097631819194,-1.5443533322240377,1.074647685358955
23875,-0.6460187426030813,3.0,0.323732789331764,0.12477406902324001,4.0,-1.4446425812635413,1.6411313360362039,1.4395262019586839,0.18852628379911343,-0.5064732592216838,1.0,-0.19232954130837818,0.7094351161495026,-0.7996387538254515
1412,-0.005858512793687195,0.0,-0.30059175157693774,-0.7431756192434648,4.0,-1.4388810078813659,1.2743877761602853,1.449949002159973,0.18852628379911343,-0.5064732592216838,0.0,1.135791493944762,-1.5443533322240377,0.8403618804609042
27683,1.178437912353692,1.0,1.5723818711491675,0.9927237572899448,3.0,0.6938159884280328,-0.8696751595555479,0.1424278892832114,0.1886424914145004,-0.5064732592216838,1.0,-1.5204505765615184,0.06549555947134818,1.074647685358955
17769,-1.1581469264505968,2.0,-0.30059175157693774,0.9927237572899448,4.0,0.687989325634602,-0.6846756033269715,-0.68843312341821,-0.8805042769386289,1.2848553001768457,1.0,-1.5204505765615184,-0.5784439972068062,-0.09678133913129901
12111,-0.7100347655840208,0.0,-1.5492408333943413,-1.6111253075101695,4.0,0.6979575679856085,-0.8574276719712448,0.1424278892832114,0.1886424914145004,-0.5064732592216838,1.0,-0.19232954130837818,1.353374672827657,0.13750446576675182
16863,-0.6140107311126117,2.0,0.323732789331764,0.9927237572899448,3.0,0.6883971487381514,-0.606201998667087,-0.6378180535443915,-0.8805042769386289,1.2848553001768457,1.0,-1.5204505765615184,-0.5784439972068062,0.9575047829099297
19547,-1.126138914960127,2.0,0.323732789331764,0.9927237572899448,4.0,0.6933225643007486,-0.7281864144821617,-0.6837968945661316,-0.0786442006737814,-0.058641119372051485,1.0,-0.8563900589349484,-0.25647421886772903,1.4260763927060314
13108,0.9863898434108738,0.0,-0.30059175157693774,-0.7431756192434648,3.0,0.6892122930091219,-0.7209403899716895,-0.6922675984086507,-0.8805042769386289,1.2848553001768457,1.0,-0.8563900589349484,-1.2223835538849606,-0.682495851376426
11963,0.5062696710538281,0.0,-0.9249162924856396,-0.7431756192434648,4.0,0.6903002931659223,-0.7961988255565051,-0.691605280001211,0.1886424914145004,-0.5064732592216838,1.0,-0.19232954130837818,-0.25647421886772903,1.5432192951550567
17930,-0.9660988575077785,2.0,0.323732789331764,0.12477406902324001,4.0,0.6874790239050329,-0.660754921204793,-0.68843312341821,-0.8805042769386289,1.2848553001768457,1.0,-1.5204505765615184,-0.5784439972068062,-0.21392424158032441
21001,-1.2861789724124757,3.0,-0.30059175157693774,0.9927237572899448,4.0,0.691188269144836,-0.653867829848469,-0.6835180236577358,-0.8805042769386289,1.2848553001768457,1.0,1.135791493944762,-1.5443533322240377,0.8403618804609042
14675,-1.126138914960127,2.0,0.323732789331764,0.9927237572899448,4.0,0.6869948809791518,-0.5340890460243929,-0.6376437592266442,-0.8805042769386289,1.2848553001768457,1.0,0.47173097631819194,0.7094351161495026,1.074647685358955
12814,-0.2619226047174449,0.0,-0.9249162924856396,-0.7431756192434648,4.0,0.6826646198826223,-0.6440866555533358,-0.6342973083258958,0.1886424914145004,-0.5064732592216838,1.0,-1.5204505765615184,-0.5784439972068062,-1.5024961685196039
20921,-0.16589857024603574,3.0,2.8210309529665714,0.12477406902324001,4.0,0.691188269144836,-0.653867829848469,-0.6835180236577358,-0.8805042769386289,1.2848553001768457,1.0,1.135791493944762,-0.25647421886772903,0.48893317311382806
21391,-0.16589857024603574,3.0,1.5723818711491675,1.8606734455566496,4.0,0.6978146835013289,-0.7471926625280576,-0.6879450993285174,-0.0786442006737814,-0.058641119372051485,1.0,-0.19232954130837818,1.0314048944885799,1.3089334902570058
17246,-0.3259386276983843,2.0,2.8210309529665714,0.12477406902324001,3.0,0.6866529206952796,-0.6534041668835894,-0.6878753816014186,-0.0786442006737814,-0.058641119372051485,1.0,-1.5204505765615184,-0.5784439972068062,0.6060760755628535
7743,-0.10188254726509632,0.0,-0.9249162924856396,-0.7431756192434648,4.0,0.6840057304731396,-0.7186375633587263,-0.6894440304611443,-0.8805042769386289,1.2848553001768457,1.0,0.47173097631819194,-0.5784439972068062,-0.33106714402934984
13620,0.24380397683197647,0.0,-0.9249162924856396,-0.7431756192434648,4.0,0.7022938151046121,-0.4355044535633863,-0.7484600864503831,0.1886424914145004,-0.5064732592216838,1.0,1.7998520115713321,-0.9004137755458834,-0.4482100464783752
17394,-0.9020828345268391,2.0,0.323732789331764,0.9927237572899448,4.0,0.6960997768939021,-0.7041956666415041,-0.6941848359038711,-0.8805042769386289,1.2848553001768457,1.0,-1.5204505765615184,-0.5784439972068062,0.37179027066480264
11551,-0.3259386276983843,0.0,2.1967064120578694,0.9927237572899448,3.0,0.686249646297651,-0.8417518301478769,-0.6882588291004627,0.1886424914145004,-0.5064732592216838,1.0,-0.8563900589349484,1.0314048944885799,1.1917905878079804
12741,0.15418154465866135,0.0,0.9480573302404658,0.9927237572899448,3.0,0.7057307809092813,-0.709795269690828,-0.687003910012682,0.1886424914145004,-0.5064732592216838,1.0,1.7998520115713321,0.06549555947134818,-0.5653529489274006
5201,-0.469974679405498,3.0,-1.5492408333943413,-1.6111253075101695,4.0,-1.4348838240467248,1.723986295215828,1.4426634996781353,-0.8806204845540149,1.2848553001768457,0.0,0.47173097631819194,1.353374672827657,1.074647685358955
24210,-0.6140107311126117,3.0,0.323732789331764,0.12477406902324001,4.0,-1.4290961135881843,1.3844461911196453,1.4501232964777202,0.18852628379911343,-0.5064732592216838,1.0,-0.19232954130837818,-0.25647421886772903,-1.7367819734176546
10260,0.15418154465866135,0.0,-0.9249162924856396,-0.7431756192434648,3.0,0.6973621253404213,-0.7242270867783834,-0.6916749977283099,-0.8805042769386289,1.2848553001768457,1.0,0.47173097631819194,-0.9004137755458834,-1.3853532660705785
11798,-0.3259386276983843,0.0,-0.9249162924856396,-1.6111253075101695,4.0,0.6914547972285093,-0.37117846960325174,-0.7484600864503831,0.1886424914145004,-0.5064732592216838,1.0,-0.19232954130837818,-1.866323110563115,0.020361563317726403
12556,-0.037866524284156905,0.0,-0.9249162924856396,-0.7431756192434648,4.0,0.7343514507782697,-0.8757332628326996,-0.5927455429749374,0.1886424914145004,-0.5064732592216838,1.0,1.135791493944762,-1.2223835538849606,0.7232189780118788
4165,-0.9725004598058725,3.0,-0.9249162924856396,0.12477406902324001,4.0,-1.4406212430796408,1.4668649616107763,1.4464631158050267,0.18852628379911343,-0.5064732592216838,0.0,1.135791493944762,-0.5784439972068062,1.7775051000531075
16384,-0.9020828345268391,2.0,-0.30059175157693774,1.8606734455566496,3.0,-1.4290961135881843,1.3844461911196453,1.4501232964777202,0.18852628379911343,-0.5064732592216838,1.0,-1.5204505765615184,0.7094351161495026,-0.09678133913129901
15726,-0.80605880005543,2.0,1.5723818711491675,0.9927237572899448,4.0,0.6986694179843521,-0.7191135185549161,-0.6916749977283099,-0.8805042769386289,1.2848553001768457,1.0,-0.19232954130837818,-1.2223835538849606,0.9575047829099297
3537,0.15834258615242228,0.0,-0.9249162924856396,-0.7431756192434648,4.0,-1.4621798949323876,1.2430373455496537,1.506036913611057,0.18852628379911343,-0.5064732592216838,0.0,0.47173097631819194,0.06549555947134818,1.5432192951550567
2507,-0.9020828345268391,0.0,-1.5492408333943413,-1.6111253075101695,4.0,-1.4627455402617244,1.4501212108985921,1.4989605643105162,0.18852628379911343,-0.5064732592216838,0.0,0.47173097631819194,1.0314048944885799,0.48893317311382806
6535,-1.7214879286828637,3.0,-1.5492408333943413,-0.7431756192434648,4.0,-1.4608776773590944,1.3198345602921167,1.4984376813572742,0.18852628379911343,-0.5064732592216838,0.0,0.47173097631819194,0.38746533781042536,-0.682495851376426
25366,-1.126138914960127,3.0,0.323732789331764,0.9927237572899448,4.0,0.6918814220228323,-0.7149390768032954,-0.6414433753535355,-0.8817638096501678,1.2848553001768457,1.0,-1.5204505765615184,-0.5784439972068062,0.8403618804609042
6440,-0.14989456450080088,3.0,-0.9249162924856396,-0.7431756192434648,4.0,-1.4357351077188716,1.430563078234081,1.3990202025142093,0.18852628379911343,-0.5064732592216838,0.0,0.47173097631819194,0.38746533781042536,-1.6196390709686292
14556,-0.80605880005543,2.0,1.5723818711491675,0.9927237572899448,4.0,0.6950026072613229,-0.7091573028859959,-0.65409714282199,-0.0786442006737814,-0.058641119372051485,1.0,0.47173097631819194,1.353374672827657,-1.3853532660705785
11488,0.634301717015707,0.0,1.5723818711491675,0.9927237572899448,3.0,0.6979575679856085,-0.8574276719712448,0.1424278892832114,0.1886424914145004,-0.5064732592216838,1.0,-0.8563900589349484,1.353374672827657,-0.7996387538254515
27357,-0.6460187426030813,1.0,-0.30059175157693774,-0.7431756192434648,4.0,-1.4446425812635413,1.6411313360362039,1.4395262019586839,0.18852628379911343,-0.5064732592216838,1.0,-1.5204505765615184,0.7094351161495026,0.48893317311382806
22367,-0.9340908460173087,3.0,1.5723818711491675,0.9927237572899448,3.0,0.689363375783483,-0.682167988140479,-0.68843312341821,-0.0786442006737814,-0.058641119372051485,1.0,-1.5204505765615184,-0.5784439972068062,-0.5653529489274006
2141,0.013986454330404172,0.0,-0.9249162924856396,-0.7431756192434648,4.0,-1.4573151122052155,1.3524096427933099,1.4984376813572742,0.18852628379911343,-0.5064732592216838,0.0,0.47173097631819194,1.353374672827657,-0.7996387538254515
9442,0.3142216021110099,0.0,-0.30059175157693774,-0.7431756192434648,4.0,0.70389321366071,-0.9809400121376871,0.1424278892832114,0.1886424914145004,-0.5064732592216838,1.0,1.135791493944762,1.353374672827657,1.5432192951550567
26876,1.1464299008632224,1.0,0.323732789331764,0.9927237572899448,3.0,0.7191655365395191,-0.8273304396395087,0.21214561638213494,0.1886424914145004,-0.5064732592216838,1.0,-0.19232954130837818,-1.5443533322240377,-1.1510674611725276
7969,2.8748625213485868,0.0,0.323732789331764,0.9927237572899448,3.0,0.6961907528170015,-0.8005871651874339,-0.6912218325021668,0.1886424914145004,-0.5064732592216838,1.0,-0.19232954130837818,0.7094351161495026,-1.1510674611725276
28092,-0.7100347655840208,1.0,1.5723818711491675,0.9927237572899448,3.0,0.6824160360155046,-0.8252367766261266,-0.6882588291004627,0.1886424914145004,-0.5064732592216838,1.0,0.47173097631819194,-0.9004137755458834,1.074647685358955
21876,-1.4142110183743544,3.0,-0.30059175157693774,0.12477406902324001,4.0,0.695365695307514,-0.6547317278646798,-0.6554217796368697,-0.0786442006737814,-0.058641119372051485,1.0,-1.5204505765615184,-0.5784439972068062,1.4260763927060314
24123,-0.6460187426030813,3.0,0.323732789331764,1.8606734455566496,4.0,-1.4290961135881843,1.3844461911196453,1.4501232964777202,0.18852628379911343,-0.5064732592216838,1.0,-0.19232954130837818,-0.25647421886772903,0.6060760755628535
1512,1.082413877882283,0.0,-0.30059175157693774,-0.7431756192434648,4.0,-1.4463179432533606,1.5265985662078048,1.4847730068458853,0.18852628379911343,-0.5064732592216838,0.0,1.135791493944762,-0.5784439972068062,-0.9167816562744768
14459,-1.126138914960127,2.0,-0.30059175157693774,0.9927237572899448,4.0,-1.4446425812635413,1.6411313360362039,1.4395262019586839,0.18852628379911343,-0.5064732592216838,1.0,1.135791493944762,-1.866323110563115,1.660362197604082
16886,-0.80605880005543,2.0,1.5723818711491675,0.9927237572899448,4.0,0.6862492803927922,-0.6921001110360367,-0.6342973083258958,0.1886424914145004,-0.5064732592216838,1.0,-1.5204505765615184,-0.5784439972068062,0.9575047829099297
705,1.2360523330365374,0.0,-0.30059175157693774,-0.7431756192434648,4.0,-1.4589905345915262,1.528324403773515,1.4989605643105162,0.18852628379911343,-0.5064732592216838,0.0,1.135791493944762,0.7094351161495026,1.4260763927060314
3268,-0.5179866966412026,0.0,-0.9249162924856396,-0.7431756192434648,4.0,-1.4341028784035974,1.301581413394705,1.449879284432874,0.18852628379911343,-0.5064732592216838,0.0,0.47173097631819194,-0.25647421886772903,0.13750446576675182
1330,-0.3259386276983843,0.0,-0.9249162924856396,-0.7431756192434648,4.0,-1.4287686630070424,1.5614821023741694,-0.6941848359038711,4.09565688502275,-4.984794657718008,0.0,1.135791493944762,-1.866323110563115,0.2546473682157772
26920,0.9543818319204042,1.0,0.323732789331764,-0.7431756192434648,4.0,0.6789492468392629,-0.8379208842665385,-0.6882588291004627,0.1886424914145004,-0.5064732592216838,1.0,-0.8563900589349484,1.353374672827657,-0.33106714402934984
4206,1.3992931916379332,3.0,-0.30059175157693774,0.9927237572899448,4.0,-1.4351543005607366,1.4064687426642402,1.4496352723880277,0.18852628379911343,-0.5064732592216838,0.0,1.135791493944762,1.353374672827657,-0.33106714402934984
19733,-0.9660988575077785,2.0,-0.30059175157693774,0.9927237572899448,4.0,0.6879549011818611,-0.5996190171132906,-0.6378180535443915,0.1886424914145004,-0.5064732592216838,1.0,-0.19232954130837818,-0.5784439972068062,-1.5024961685196039
19640,-1.2861789724124757,2.0,0.323732789331764,0.9927237572899448,4.0,0.6927645608274815,-0.7913538950752208,-0.6921978806815519,-0.8805042769386289,1.2848553001768457,1.0,-0.8563900589349484,1.6753444511667341,-0.4482100464783752
6480,0.5702856940347676,3.0,-0.9249162924856396,-0.7431756192434648,4.0,-1.456147009589596,1.310824576001011,1.506036913611057,0.18852628379911343,-0.5064732592216838,0.0,0.47173097631819194,0.38746533781042536,-1.5024961685196039
18891,-1.2861789724124757,2.0,-0.30059175157693774,-0.7431756192434648,4.0,0.6826646198826223,-0.6440866555533358,-0.6342973083258958,0.1886424914145004,-0.5064732592216838,1.0,-1.5204505765615184,-0.5784439972068062,0.37179027066480264
9842,-0.13389055875556605,0.0,-0.9249162924856396,-0.7431756192434648,3.0,0.6954734651768775,-0.4535551035475547,-0.7484600864503831,-0.8805042769386289,1.2848553001768457,1.0,0.47173097631819194,1.0314048944885799,0.37179027066480264
23424,0.8263497859585253,3.0,-0.30059175157693774,0.9927237572899448,4.0,0.6903862379551945,-0.3546513187672337,-0.6941848359038711,0.1886424914145004,-0.5064732592216838,1.0,0.47173097631819194,-0.9004137755458834,1.074647685358955
11327,-0.1530953656498477,0.0,-0.9249162924856396,-0.7431756192434648,4.0,0.6992764469884812,-0.7795824461757836,-0.6919190097731561,-0.8805042769386289,1.2848553001768457,1.0,-0.8563900589349484,1.6753444511667341,-0.682495851376426
27739,2.4587583719724804,1.0,0.9480573302404658,0.9927237572899448,3.0,0.6914547972285093,-0.3711784696032168,-0.7484600864503831,0.1886424914145004,-0.5064732592216838,1.0,-1.5204505765615184,1.0314048944885799,-0.33106714402934984
15709,-0.9020828345268391,2.0,1.5723818711491675,0.9927237572899448,4.0,0.6948348978527406,-0.7589612447807974,-0.689269736143397,0.1886424914145004,-0.5064732592216838,1.0,-0.19232954130837818,-1.2223835538849606,1.660362197604082
23062,-0.48597868515073284,3.0,0.9480573302404658,1.8606734455566496,4.0,0.6777714537162128,-0.7526110780879218,-0.6887468531901552,0.1886424914145004,-0.5064732592216838,1.0,0.47173097631819194,1.353374672827657,1.1917905878079804
10039,-0.5627979127278601,0.0,-0.9249162924856396,-0.7431756192434648,4.0,0.6944196711913119,-0.8066646901899448,-0.6912218325021668,-0.8805042769386289,1.2848553001768457,1.0,0.47173097631819194,-0.25647421886772903,1.5432192951550567
8341,0.12217353316819164,0.0,-0.9249162924856396,-0.7431756192434648,4.0,0.6789492468392629,-0.8379208842665385,-0.6882588291004627,0.1886424914145004,-0.5064732592216838,1.0,-0.8563900589349484,-0.9004137755458834,1.5432192951550567
14498,0.7623337629775858,2.0,-0.9249162924856396,0.12477406902324001,4.0,0.6878089005107911,-0.6992962290873983,-0.68843312341821,-0.0786442006737814,-0.058641119372051485,1.0,0.47173097631819194,1.6753444511667341,-0.7996387538254515
10984,-0.16589857024603574,0.0,-0.9249162924856396,-0.7431756192434648,4.0,0.6780448415936279,-0.6225501746153239,-0.6068285238489199,0.1886424914145004,-0.5064732592216838,1.0,-0.19232954130837818,-0.9004137755458834,0.8403618804609042
3840,0.12217353316819164,0.0,-0.9249162924856396,-0.7431756192434648,4.0,-1.4526383745398372,1.4801970758112268,1.4325544292487915,0.18852628379911343,-0.5064732592216838,0.0,0.47173097631819194,-1.866323110563115,-0.09678133913129901
7212,2.394742348991541,3.0,0.323732789331764,1.8606734455566496,4.0,-1.4456691687788246,1.4503680948493538,1.4743850655081456,0.18852628379911343,-0.5064732592216838,0.0,0.47173097631819194,-1.5443533322240377,0.9575047829099297
22686,2.5547824064438895,3.0,1.5723818711491675,0.12477406902324001,3.0,0.7036560906685032,-0.7530892458857552,-0.6849820959268133,0.1886424914145004,-0.5064732592216838,1.0,1.7998520115713321,-0.9004137755458834,-0.33106714402934984
24879,0.18618955614913107,3.0,1.5723818711491675,1.8606734455566496,4.0,-1.4446425812635413,1.6411313360362039,1.4395262019586839,0.18852628379911343,-0.5064732592216838,1.0,1.135791493944762,-1.866323110563115,-0.21392424158032441
24002,-0.9340908460173087,3.0,0.323732789331764,0.12477406902324001,4.0,0.6905901704209747,-0.6896704285960116,-0.68843312341821,-0.8805042769386289,1.2848553001768457,1.0,-0.19232954130837818,0.06549555947134818,0.37179027066480264
12531,1.0792130767332362,0.0,-0.30059175157693774,-0.7431756192434648,4.0,0.6879706912558706,-0.7142770172251008,-0.6922675984086507,-0.8805042769386289,1.2848553001768457,1.0,0.47173097631819194,1.6753444511667341,1.3089334902570058
5436,-0.5948059242183298,3.0,-0.9249162924856396,-1.6111253075101695,4.0,-1.4527291382717744,1.427314733189057,1.48121740276384,0.18852628379911343,-0.5064732592216838,0.0,0.47173097631819194,1.353374672827657,-1.6196390709686292
7558,0.7943417744680555,0.0,-0.9249162924856396,-0.7431756192434648,4.0,0.6839819094210907,-0.761887533365604,-0.6885377000088584,-0.8805042769386289,1.2848553001768457,1.0,0.47173097631819194,0.7094351161495026,1.074647685358955
27057,-1.2221629494315362,1.0,-0.30059175157693774,0.12477406902324001,4.0,0.6908833847754237,-0.6433820648548656,-0.6835180236577358,0.1886424914145004,-0.5064732592216838,1.0,-0.8563900589349484,-0.25647421886772903,1.3089334902570058
4058,0.022948697547735725,0.0,-0.9249162924856396,-0.7431756192434648,3.0,-1.4547985353525745,1.516178113597227,1.494951795002328,0.18852628379911343,-0.5064732592216838,0.0,-0.19232954130837818,0.38746533781042536,-0.5653529489274006
28127,-0.48597868515073284,1.0,0.323732789331764,1.8606734455566496,4.0,-1.4290961135881843,1.3844461911196453,1.4501232964777202,0.18852628379911343,-0.5064732592216838,1.0,0.47173097631819194,0.38746533781042536,1.3089334902570058
17808,-0.6460187426030813,2.0,-0.30059175157693774,0.12477406902324001,3.0,0.6850634562917035,-0.6249599436406271,-0.6378180535443915,0.1886424914145004,-0.5064732592216838,1.0,-1.5204505765615184,-0.5784439972068062,-0.09678133913129901
25347,-0.9020828345268391,3.0,0.9480573302404658,0.12477406902324001,4.0,0.6946441621243115,-0.6827580152431975,-0.6841106243380767,-0.8805042769386289,1.2848553001768457,1.0,-1.5204505765615184,-0.5784439972068062,0.7232189780118788
25552,-0.7740507885649602,3.0,0.323732789331764,0.9927237572899448,4.0,0.680938062546548,-0.7880250316236938,-0.6875965106930229,0.1886424914145004,-0.5064732592216838,1.0,-0.8563900589349484,1.6753444511667341,0.6060760755628535
28276,-0.005858512793687195,1.0,0.323732789331764,0.9927237572899448,4.0,0.6789492468392629,-0.8379208842665385,-0.6882588291004627,0.1886424914145004,-0.5064732592216838,1.0,-0.8563900589349484,1.0314048944885799,0.9575047829099297
24833,0.4742616595633585,3.0,2.8210309529665714,1.8606734455566496,4.0,-1.4446425812635413,1.6411313360362039,1.4395262019586839,0.18852628379911343,-0.5064732592216838,1.0,0.47173097631819194,1.353374672827657,-1.6196390709686292
